Page_traffic,Unit_price,Title_Count,Description_Length,Image_Count,month,1_Star_Rating,5_Star_Rating,2_Star_Rating,3_Star_Rating,Organic Search Rank,4_Star_Rating,online_cost_per_impression,num_unique_Search_Terms,average_rating,total_cost,total_clicks,num_unique_campaigns,Online_Impressions,Segment_Makeup,Online_Cost,Online_Clicks,video_cost_per_impression,Units_sold>1000
1592.0,31.51890756,84,151,6,7,74.0,2194,52.0,124,4.0,280,0.019425582711037337,2.0,4.6,971.3374123,406.0,2,50002,False,971.3374123,406.0,0.0,0
6464.0,14.91334895,75,131,10,1,71.0,1727,43.0,103,20.0,268,0.0,2.0,4.6,56344.76,4330.0,0,0,True,0.0,0.0,0.010541854962766111,1
4837.0,17.78326475,114,209,7,5,0.0,0,0.0,0,27.0,0,0.01994760087061432,2.0,0.0,3670.518141,544.0,2,184007,True,3670.518141,544.0,0.0,1
3302.0,20.59660574,127,221,8,5,50.0,246,42.0,80,7.0,80,0.0,1.0,3.9,0.0,0.0,0,0,True,0.0,0.0,0.0,0
3104.0,21.76774194,79,100,0,2,37.0,662,25.0,64,3.0,108,0.010113845316756116,1.0,4.5,3000.090164,1337.0,2,296631,False,3000.090164,1337.0,0.0,0
3202.0,24.69537137,88,61,9,5,56.0,1100,33.0,90,21.0,154,0.028533516098239158,2.0,4.5,5828.741068,943.0,4,204276,False,5828.741068,943.0,0.0,0
6087.0,14.04561949,83,61,10,12,74.0,1686,47.0,127,15.0,242,0.028258722218747177,2.0,4.6,4065.949729,897.0,2,143882,True,4065.949729,897.0,0.0,1
2879.0,31.65346535,113,209,10,12,77.0,1184,52.0,136,31.0,213,0.02911784086706822,0.0,4.4,4157.445319,1116.0,4,142779,True,4157.445319,1116.0,0.0,0
4564.0,9.472691808,159,158,0,10,45.0,708,31.0,79,24.0,130,0.020398444051121175,7.0,4.4,127392.871732,11912.0,2,81922,False,1671.101732,499.0,0.012121098793180927,1
656.0,16.28655462,119,209,11,4,35.0,801,36.0,75,23.0,144,0.0,5.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
3304.0,10.56345886,160,158,0,4,128.0,3632,90.0,250,18.0,538,0.0,6.0,4.6,56344.76,4791.0,0,0,False,0.0,0.0,0.010541854962766111,0
477.0,30.11695279,82,105,0,9,63.0,2632,57.0,181,3.0,384,0.0,3.0,4.6,118307.34,10801.0,0,0,True,0.0,0.0,0.011841985070015021,0
4234.0,23.27171904,126,221,10,12,23.0,1133,18.0,70,16.0,138,0.0,6.0,4.7,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2727.0,15.75582399,127,221,8,3,80.0,1926,57.0,172,3.0,324,0.0,3.0,4.5,40244.28,3479.0,0,0,True,0.0,0.0,0.01043443224601899,1
5413.0,15.01650335,76,96,0,10,0.0,960,0.0,35,15.0,121,0.03932867153625444,1.0,4.8,87976.677364,7187.0,4,102814,False,4043.577364,696.0,0.010543214907326643,1
3979.0,12.11722488,86,65,10,4,98.0,1646,49.0,136,42.0,249,0.0,3.0,4.5,56344.76,4330.0,0,0,True,0.0,0.0,0.010541854962766111,0
1148.0,20.09952607,83,60,10,6,30.0,742,19.0,52,18.0,91,0.0,0.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,0
4898.0,24.8372093,152,186,10,5,97.0,2847,77.0,201,22.0,437,0.022674724969254254,6.0,4.6,3669.019922,957.0,4,161810,True,3669.019922,957.0,0.0,1
3353.0,10.21638468,92,59,6,5,22.0,830,17.0,50,23.0,119,0.018989447266592126,1.0,4.7,951.0674769,494.0,2,50083,False,951.0674769,494.0,0.0,1
3213.0,14.12314709,122,209,14,7,39.0,860,24.0,52,30.0,149,0.0,8.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
661.0,26.09925558,165,158,0,9,0.0,0,0.0,0,31.0,0,0.0,4.0,0.0,118307.34,11303.0,0,0,False,0.0,0.0,0.011841985070015021,0
937.0,38.004656739999994,126,221,9,2,46.0,0,34.0,46,3.0,56,0.017363113518769315,1.0,2.6,63559.17232,5993.0,2,115187,True,2000.02232,614.0,0.009999826186456125,0
3466.0,12.63841808,159,158,0,10,72.0,1361,55.0,134,9.0,231,0.0,7.0,4.5,0.0,0.0,0,0,False,0.0,0.0,0.0,1
3117.0,28.79618768,85,123,7,3,43.0,523,23.0,45,26.0,100,0.009364363157373,5.0,4.4,3117.368402,1474.0,2,332896,True,3117.368402,1474.0,0.0,0
3203.0,26.36765828,90,62,7,10,157.0,3176,105.0,268,27.0,541,0.019045558838897456,6.0,4.5,4410.437197,887.0,2,231572,True,4410.437197,887.0,0.0,1
1580.0,38.004656739999994,117,209,12,10,113.0,2953,73.0,185,46.0,446,0.01832712466001813,7.0,4.6,1536.326206,484.0,4,83827,False,1536.326206,484.0,0.0,0
5670.0,17.56664434,125,221,8,6,48.0,1026,42.0,100,8.0,190,0.0,4.0,4.5,0.0,0.0,0,0,False,0.0,0.0,0.0,1
3551.0,18.43074324,118,209,8,11,74.0,1848,52.0,125,3.0,291,0.0,3.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
3261.0,21.54292003,83,54,8,10,0.0,0,0.0,0,19.0,0,0.0,0.0,0.0,125721.77,11413.0,0,0,True,0.0,0.0,0.012121098793180927,1
635.0,20.09952607,117,209,7,12,42.0,1307,41.0,76,12.0,194,0.0,3.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,0
1533.0,38.004656739999994,172,158,0,8,0.0,0,0.0,0,26.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,0.0,0.0,0.0,1
4775.0,17.90769231,88,64,9,5,77.0,2071,63.0,155,34.0,333,0.009459372193376591,6.0,4.6,1488.441674,728.0,2,157350,True,1488.441674,728.0,0.0,1
2821.0,19.07087827,85,123,7,11,53.0,523,28.0,53,45.0,100,0.0,0.0,4.3,111171.56,10309.0,0,0,True,0.0,0.0,0.012052667150486772,0
4597.0,15.26438771,119,209,11,1,62.0,1363,56.0,128,12.0,247,0.0374990811156966,2.0,4.5,42615.834386999995,3672.0,2,63242,True,2371.554387,453.0,0.01043443224601899,1
2501.0,8.67207416,173,158,0,1,79.0,1933,56.0,149,17.0,298,0.0,4.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,0
2149.0,26.42819149,166,158,0,4,0.0,559,14.0,37,26.0,86,0.0,6.0,4.7,0.0,0.0,0,0,True,0.0,0.0,0.0,0
3381.0,18.12653374,127,221,8,12,65.0,537,49.0,120,9.0,163,0.0,0.0,4.1,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2419.0,4.800237812,131,209,12,2,0.0,0,0.0,0,11.0,0,0.0,3.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,0
3021.0,9.193298969,173,158,0,9,112.0,3096,90.0,240,25.0,491,0.0,8.0,4.6,130779.05,11557.0,0,0,False,0.0,0.0,0.011973061971253822,1
4459.0,19.18078292,127,221,9,12,146.0,3786,107.0,288,3.0,553,0.019560852241248247,6.0,4.6,3036.35285,773.0,4,155225,False,3036.35285,773.0,0.0,1
3376.0,26.54599407,85,58,8,12,153.0,3643,105.0,293,22.0,570,0.013932643486675458,12.0,4.6,2937.196304,989.0,2,210813,False,2937.196304,989.0,0.0,0
3582.0,27.40945674,95,123,16,12,97.0,2302,70.0,180,26.0,361,0.021799478371527924,2.0,4.6,60507.413994,5578.0,2,190951,True,4162.653994,1248.0,0.010541854962766111,0
2959.0,32.29512516,89,62,5,10,47.0,1464,34.0,85,26.0,198,0.027044150703681605,7.0,4.6,99582.275944,8739.0,2,113971,False,3082.275944,690.0,0.013017499566308176,0
278.0,21.28395062,153,186,9,7,81.0,2041,57.0,150,25.0,299,0.0,2.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,0
4218.0,24.42810026,87,60,7,4,69.0,1971,37.0,146,17.0,303,0.017149737536274284,3.0,4.6,58513.635857,5489.0,4,126466,True,2168.875857,698.0,0.010541854962766111,1
1720.064357,18.46592317,87,60,14,4,50.0,1119,37.0,95,13.0,189,0.0,9.0,4.5,0.0,0.0,0,0,False,0.0,0.0,0.0,0
2842.0,17.79549967,92,196,14,9,100.0,2596,72.0,185,3.0,383,0.015575156786407553,3.0,4.6,119735.550727,11918.0,2,91697,True,1428.210727,615.0,0.011841985070015021,1
1021.0,19.47354497,66,124,12,1,67.0,1807,53.0,143,5.0,294,0.0,6.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,0
3053.0,3.815848214,139,201,16,4,43.0,1629,29.0,95,29.0,229,0.0,3.0,4.7,0.0,0.0,0,0,False,0.0,0.0,0.0,0
4062.0,17.05681818,92,59,6,11,22.0,830,17.0,50,3.0,119,0.0,3.0,4.7,0.0,0.0,0,0,False,0.0,0.0,0.0,1
2818.0,23.94945355,94,59,8,1,0.0,0,0.0,0,21.0,0,0.006337758305300482,5.0,0.0,1742.72509,1001.0,2,274974,False,1742.72509,1001.0,0.0,1
6770.0,20.97085357,127,221,9,3,129.0,3278,92.0,243,18.0,475,0.016318077444099886,11.0,4.6,43443.667536,4328.0,4,196063,False,3199.387536,849.0,0.01043443224601899,1
5506.0,21.35714286,127,221,9,4,140.0,3458,95.0,262,23.0,501,0.011543460539521303,11.0,4.6,42521.643156,4315.0,4,197285,False,2277.363156,836.0,0.01043443224601899,1
2634.0,15.2293666,79,58,5,8,0.0,0,0.0,0,19.0,0,0.0,0.0,0.0,83014.05,7236.0,0,0,True,0.0,0.0,0.011130543061140185,1
3570.0,28.22562979,152,186,10,12,81.0,2560,62.0,169,17.0,388,0.02863465791480489,4.0,4.6,4806.327331,1163.0,4,167849,True,4806.327331,1163.0,0.0,0
1364.0,38.004656739999994,164,158,0,8,23.0,412,0.0,25,3.0,0,0.02279433180727709,6.0,4.7,78180.982477,6767.0,2,50019,True,1140.172477,392.0,0.010217988085505517,0
3003.0,16.9038687,81,105,0,6,88.0,2761,69.0,194,42.0,396,0.0,7.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
2637.0,20.44388186,115,209,11,2,40.0,821,36.0,83,11.0,147,0.03286968101432768,5.0,4.5,1644.897447,460.0,2,50042,False,1644.897447,460.0,0.0,1
3390.0,20.27497709,126,221,9,6,16.0,269,14.0,34,3.0,54,0.0,1.0,4.4,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2752.0,14.6888587,151,186,10,11,93.0,2441,66.0,188,3.0,343,0.020516383155971193,2.0,4.6,64612.9726,6193.0,2,148847,False,3053.8226,814.0,0.009999826186456125,1
3477.0,32.08809524,77,99,0,10,87.0,2227,53.0,167,4.0,302,0.027167854410080183,5.0,4.6,2371.75369,658.0,4,87299,True,2371.75369,658.0,0.0,0
3783.0,24.4968254,129,209,8,5,141.0,3476,106.0,278,3.0,563,0.019808818814917105,7.0,4.6,2668.069615,825.0,4,134690,False,2668.069615,825.0,0.0,1
2808.0,27.8548951,159,158,0,1,12.0,209,7.0,0,3.0,0,0.0,4.0,4.7,0.0,0.0,0,0,True,0.0,0.0,0.0,0
1899.0,16.81971581,92,61,14,5,68.0,1107,47.0,77,8.0,184,0.0,6.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4131.0,27.84563758,85,59,9,5,0.0,403,0.0,25,3.0,66,0.016683457782486526,1.0,4.8,4346.17422,1168.0,4,260507,False,4346.17422,1168.0,0.0,1
4004.0,23.66342057,67,125,11,6,64.0,1454,55.0,146,39.0,278,0.035016287761702944,8.0,4.5,6593.076757500001,1114.0,4,188285,True,6593.076757500001,1114.0,0.0,1
2690.0,3.628938740000004,86,65,10,7,98.0,1646,49.0,136,33.0,249,0.0,2.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,0
933.0,14.23194222,122,209,14,5,78.0,1744,56.0,142,22.0,283,0.0,5.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
3830.0,27.33430233,75,164,0,11,90.0,1652,60.0,152,33.0,294,0.028437082923228343,1.0,4.5,1502.387965,429.0,4,52831,True,1502.387965,429.0,0.0,1
1592.0,16.39344262,126,221,8,2,118.0,2651,77.0,203,34.0,404,0.0,10.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,0
1090.0,15.44911147,85,209,11,10,96.0,2256,77.0,181,12.0,376,0.01683372011910375,0.0,4.5,2606.24705,719.0,2,154822,True,2606.24705,719.0,0.0,0
1866.0,13.51115619,91,62,12,10,61.0,1042,36.0,90,18.0,163,0.0,4.0,4.5,0.0,0.0,0,0,False,0.0,0.0,0.0,0
3953.0,10.31837607,117,209,5,6,34.0,851,29.0,72,5.0,120,0.0,0.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4160.0,12.140625,115,209,11,9,46.0,1119,42.0,100,3.0,191,0.02486432834252292,4.0,4.5,121572.225226,11384.0,4,131307,False,3264.885226,583.0,0.011841985070015021,1
3175.0,28.31628392,125,221,7,8,50.0,1521,40.0,133,5.0,228,0.019942661217950613,3.0,4.6,3373.360973,827.0,2,169152,True,3373.360973,827.0,0.0,0
1956.0,18.30739673,126,221,8,5,134.0,3222,90.0,242,21.0,477,0.0,10.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
2991.0,19.81184336,81,105,0,5,72.0,2391,60.0,167,38.0,339,0.0,8.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2412.0,17.40025823,79,99,0,12,0.0,421,11.0,20,16.0,74,0.0,1.0,4.7,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4392.0,16.21544402,90,62,2,4,152.0,4098,102.0,287,12.0,604,0.014361359669767268,2.0,4.6,42166.476185,4288.0,4,133844,False,1922.196185,809.0,0.01043443224601899,1
1196.490365,35.0385906,82,105,0,12,84.0,3398,70.0,214,8.0,467,0.0,4.0,4.7,0.0,0.0,0,0,True,0.0,0.0,0.0,0
1745.0,31.96502591,113,209,10,11,77.0,1184,52.0,136,24.0,213,0.02820147436779632,3.0,4.4,63526.372046000004,6105.0,2,69755,True,1967.222046,726.0,0.009999826186456125,0
3717.0,26.86226686,137,209,13,9,28.0,997,17.0,60,14.0,129,0.0,9.0,4.7,111171.56,10579.0,0,0,True,0.0,0.0,0.012052667150486772,0
1191.0,15.88764742,87,60,14,5,80.0,1563,55.0,138,3.0,278,0.017884020254547443,0.0,4.5,982.2082764,394.0,2,54920,False,982.2082764,394.0,0.0,1
1888.0,23.57662083,72,129,10,12,35.0,1036,25.0,73,3.0,161,0.026645861377837223,0.0,4.6,1334.771134,476.0,2,50092,False,1334.771134,476.0,0.0,1
4719.0,13.70151057,84,62,7,5,34.0,1144,17.0,84,8.0,141,0.0,4.0,4.7,0.0,0.0,0,0,False,0.0,0.0,0.0,1
4810.0,24.34416244,82,59,13,2,0.0,0,0.0,0,22.0,0,0.0,0.0,0.0,61559.15,5379.0,0,0,True,0.0,0.0,0.009999826186456125,0
1511.0,13.25,167,158,0,4,14.0,533,9.0,0,17.0,74,0.0,2.0,4.8,77040.81,6149.0,0,0,False,0.0,0.0,0.010217988085505517,1
4062.0,20.44932735,114,209,3,5,81.0,2913,58.0,186,3.0,411,0.0,3.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2614.0,19.72727273,113,166,13,7,23.0,482,16.0,41,27.0,88,0.0,8.0,4.5,77040.81,6375.0,0,0,True,0.0,0.0,0.010217988085505517,1
2757.0,18.74143646,86,65,12,7,36.0,1174,33.0,80,14.0,182,0.0,7.0,4.6,77040.81,6375.0,0,0,True,0.0,0.0,0.010217988085505517,0
6056.0,19.13914027,92,184,12,1,33.0,1266,32.0,105,28.0,173,0.01189835430956726,7.0,4.6,3970.611715,1715.0,2,333710,False,3970.611715,1715.0,0.0,0
3117.0,15.05169753,160,158,0,5,84.0,2386,63.0,172,23.0,342,0.0,9.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
3746.0,27.13680494,126,221,9,3,128.0,3762,95.0,273,20.0,588,0.02871420588852281,5.0,4.6,79367.780531,6726.0,4,81038,True,2326.970531,702.0,0.010217988085505517,1
3574.0,18.53543743,126,221,12,11,100.0,2592,60.0,159,3.0,352,0.016368417581924956,8.0,4.6,63384.801455,6086.0,2,111534,True,1825.651455,707.0,0.009999826186456125,1
4834.0,11.12797619,83,61,10,10,62.0,1491,39.0,111,22.0,216,0.03385766274464882,7.0,4.6,86002.074055,7047.0,2,61107,True,2068.974055,556.0,0.010543214907326643,1
4983.0,21.86872587,75,131,10,1,26.0,710,11.0,43,10.0,130,0.0,3.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
2906.0,22.84400904,118,209,8,3,36.0,821,25.0,64,8.0,123,0.0,0.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
739.0,19.30317274,165,158,0,11,29.0,1221,24.0,88,16.0,200,0.0,3.0,4.6,111171.56,10309.0,0,0,False,0.0,0.0,0.012052667150486772,0
2112.0,38.004656739999994,126,221,9,10,46.0,0,34.0,46,3.0,56,0.03129045945437441,2.0,2.6,79868.05946399999,7001.0,2,90354,True,2827.249464,626.0,0.010217988085505517,0
3285.0,37.51981707,137,123,16,4,15.0,483,10.0,37,17.0,72,0.012110413540458661,0.0,4.6,4041.378213,1807.0,4,333710,True,4041.378213,1807.0,0.0,0
4486.0,17.71799463,90,64,10,9,119.0,3332,75.0,224,11.0,516,0.019351818223163585,1.0,4.6,1489.257875,518.0,4,76956,False,1489.257875,518.0,0.0,1
2419.0,12.15282686,70,86,0,8,0.0,0,0.0,0,19.0,0,0.0,0.0,0.0,83014.05,7236.0,0,0,False,0.0,0.0,0.011130543061140185,1
4562.0,20.08081472,88,64,9,3,68.0,1817,56.0,143,42.0,289,0.012958567980662852,5.0,4.6,65055.782678999996,6190.0,2,83155,True,1077.582679,446.0,0.009701795595400388,1
2932.0,20.93542601,83,54,8,10,0.0,0,0.0,0,19.0,0,0.028354852034829143,0.0,0.0,79457.097071,7023.0,2,85215,True,2416.287071,648.0,0.010217988085505517,1
3789.0,38.004656739999994,164,158,0,5,51.0,1288,27.0,86,20.0,153,0.021838751530362178,5.0,4.6,6282.506524,1474.0,4,287676,True,6282.506524,1474.0,0.0,0
2753.0,28.59386973,74,62,10,11,32.0,1909,33.0,99,32.0,247,0.015538818362055819,7.0,4.7,63087.47048,5969.0,2,98354,False,1528.32048,590.0,0.009999826186456125,0
6989.0,17.20831529,84,58,7,1,0.0,0,0.0,0,18.0,0,0.016116790943609897,0.0,0.0,60215.755316,5528.0,4,240183,False,3870.995316,1198.0,0.010541854962766111,1
2734.0,11.65346535,76,97,0,1,0.0,0,0.0,0,30.0,0,0.012838874396050234,5.0,0.0,1458.842781,734.0,2,113626,True,1458.842781,734.0,0.0,0
2600.0,26.01465457,117,209,12,1,83.0,2134,56.0,146,33.0,328,0.0,5.0,4.6,56344.76,4330.0,0,0,False,0.0,0.0,0.010541854962766111,1
5449.0,17.48187633,114,209,3,2,53.0,1847,44.0,131,3.0,277,0.0,5.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2359.0,25.82783883,84,63,8,6,38.0,1247,25.0,80,8.0,172,0.0,4.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
6150.0,18.87435233,126,221,9,6,31.0,0,18.0,0,21.0,0,0.03275514671491394,1.0,1.4,4498.853891,939.0,2,137347,True,4498.853891,939.0,0.0,1
5074.0,16.67047076,86,62,8,3,149.0,4625,125.0,344,19.0,698,0.0,7.0,4.6,63978.2,5744.0,0,0,True,0.0,0.0,0.009701795595400388,1
5622.0,17.15093039,83,109,0,3,97.0,2390,79.0,190,21.0,388,0.022437031905350447,1.0,4.6,79291.872537,6769.0,2,100327,True,2251.062537,745.0,0.010217988085505517,1
5442.0,21.78504673,127,221,9,10,146.0,3786,107.0,288,10.0,553,0.022736554993720983,9.0,4.6,4779.769537,1143.0,4,210223,False,4779.769537,1143.0,0.0,1
2605.0,6.925961538,139,201,16,5,47.0,1696,29.0,98,14.0,237,0.0,3.0,4.7,0.0,0.0,0,0,False,0.0,0.0,0.0,1
5848.0,18.5113144,106,203,12,7,50.0,1119,21.0,53,22.0,141,0.03691459207490647,7.0,4.6,5200.121671,1241.0,4,140868,False,5200.121671,1241.0,0.0,1
4272.0,32.11556604,154,186,9,9,31.0,0,21.0,44,24.0,77,0.018382040566884302,2.0,3.0,4158.366835,1134.0,5,226218,True,4158.366835,1134.0,0.0,1
3604.0,21.65945946,161,158,0,6,56.0,2343,45.0,140,19.0,314,0.0,5.0,4.7,0.0,0.0,0,0,False,0.0,0.0,0.0,0
5944.0,18.41941176,95,67,14,4,85.0,1684,63.0,144,3.0,278,0.017740051314614654,7.0,4.5,3198.868313,1115.0,2,180318,True,3198.868313,1115.0,0.0,1
1998.0,22.45400593,71,128,11,6,0.0,0,0.0,0,19.0,0,0.0,0.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,1
1556.0,30.32336449,110,209,9,12,145.0,2542,81.0,229,3.0,410,0.0,4.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4912.0,15.03364352,167,57,0,3,80.0,705,45.0,86,16.0,134,0.0,1.0,4.3,40244.28,3479.0,0,0,True,0.0,0.0,0.01043443224601899,1
2644.0,18.57665678,82,59,13,7,0.0,0,0.0,0,19.0,0,0.0,1.0,0.0,77040.81,6375.0,0,0,True,0.0,0.0,0.010217988085505517,1
4673.0,22.23591088,85,62,3,11,19.0,490,12.0,35,9.0,53,0.0,3.0,4.6,61559.15,5379.0,0,0,True,0.0,0.0,0.009999826186456125,1
164.0,20.09952607,140,139,16,5,28.0,583,21.0,52,18.0,94,0.0,0.0,4.5,0.0,0.0,0,0,False,0.0,0.0,0.0,0
4667.0,20.57944557,115,209,2,11,173.0,4645,119.0,358,16.0,709,0.03326265785195047,8.0,4.6,5646.469221,924.0,4,169753,False,5646.469221,924.0,0.0,1
4468.0,17.70406411,85,62,3,5,0.0,0,0.0,0,24.0,0,0.0,3.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4222.0,26.24307036,135,59,4,1,47.0,1134,35.0,100,22.0,178,0.013371544436050205,3.0,4.6,43359.368478,4802.0,4,232963,False,3115.088478,1323.0,0.01043443224601899,0
3384.0,21.46680498,162,158,16,4,92.0,1526,60.0,137,9.0,259,0.0,1.0,4.5,56344.76,4791.0,0,0,True,0.0,0.0,0.010541854962766111,0
3614.0,13.58496476,139,201,16,7,50.0,1735,32.0,99,3.0,246,0.0,3.0,4.7,77040.81,6375.0,0,0,False,0.0,0.0,0.010217988085505517,1
3496.0,13.11438596,141,123,16,9,64.0,1536,48.0,121,18.0,237,0.0,0.0,4.6,118307.34,10801.0,0,0,True,0.0,0.0,0.011841985070015021,1
3387.0,15.21582181,125,221,8,10,27.0,494,18.0,40,20.0,83,0.018636629595289972,3.0,4.5,1206.032211,461.0,2,64712,False,1206.032211,461.0,0.0,1
3473.0,13.71118881,173,158,0,11,119.0,3253,96.0,249,23.0,512,0.0404307079487894,3.0,4.6,64025.544477,5901.0,2,61002,False,2466.394477,522.0,0.009999826186456125,1
4864.0,16.332,90,64,10,11,104.0,3036,69.0,208,3.0,459,0.0,5.0,4.6,111171.56,10309.0,0,0,False,0.0,0.0,0.012052667150486772,1
2900.0,28.28213689,70,86,0,10,0.0,0,0.0,0,19.0,0,0.02220292298216918,0.0,0.0,2199.021898,607.0,2,99041,False,2199.021898,607.0,0.0,1
2355.0,14.84680851,151,186,10,12,94.0,2441,67.0,191,3.0,343,0.0,2.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
2173.0,17.84693878,158,158,0,2,0.0,0,0.0,0,12.0,0,0.0,0.0,0.0,61559.15,5379.0,0,0,True,0.0,0.0,0.009999826186456125,0
4881.0,20.27898764,127,221,9,7,85.0,2594,62.0,181,12.0,385,0.0,6.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4319.0,32.77777778,90,67,13,4,0.0,0,0.0,0,26.0,0,0.012662337180973957,0.0,0.0,4225.561203,1453.0,2,333710,True,4225.561203,1453.0,0.0,0
2179.0,37.24108004,139,123,16,2,110.0,2938,77.0,204,4.0,416,0.008650015972362009,6.0,4.6,63117.447761999996,6254.0,5,213618,True,1847.807762,693.0,0.009728074352329837,1
2349.0,24.95845137,90,62,7,6,128.0,2478,91.0,218,10.0,431,0.008153416139051682,3.0,4.5,997.5133907,380.0,2,122342,True,997.5133907,380.0,0.0,1
4129.0,22.72503516,161,158,0,3,56.0,2466,45.0,140,20.0,333,0.0,1.0,4.7,63978.2,5744.0,0,0,False,0.0,0.0,0.009701795595400388,1
2861.0,36.35141243,137,123,16,9,29.0,650,16.0,42,22.0,105,0.020354348323504873,6.0,4.6,1439.317033,496.0,4,70712,True,1439.317033,496.0,0.0,0
1807.0,32.55392157,84,151,6,7,74.0,2194,52.0,124,6.0,280,0.0,2.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,0
4320.0,18.45640781,115,209,2,10,126.0,3368,91.0,257,19.0,507,0.04462792727503366,11.0,4.6,88506.659243,7205.0,2,102481,False,4573.559243,714.0,0.010543214907326643,1
611.0,27.43082312,78,98,0,3,98.0,2301,67.0,163,10.0,349,0.007527583888303061,5.0,4.6,1334.919144,672.0,2,177336,True,1334.919144,672.0,0.0,0
1654.0,14.36493604,119,209,11,9,119.0,2820,87.0,230,3.0,501,0.0,3.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2452.0,16.43045775,83,60,12,8,62.0,1775,55.0,165,42.0,285,0.01960055895193895,8.0,4.6,3277.291859,917.0,4,167203,False,3277.291859,917.0,0.0,1
3150.0,15.63254862,118,209,8,8,54.0,1109,35.0,82,22.0,168,0.016647036055016017,1.0,4.5,104638.997812,10571.0,2,116765,True,1943.807812,691.0,0.012037634431919535,0
3665.0,22.00590219,85,62,3,3,34.0,692,21.0,64,3.0,96,0.025188746426116838,1.0,4.5,65444.185042,6228.0,2,58199,True,1465.985042,484.0,0.009701795595400388,1
359.0,20.90566038,80,104,0,10,104.0,2933,64.0,192,20.0,453,0.0,4.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
3666.0,21.07205624,110,116,8,2,52.0,1541,47.0,105,38.0,222,0.0,2.0,4.6,61559.15,5379.0,0,0,False,0.0,0.0,0.009999826186456125,1
3558.0,33.25319309,126,221,9,12,66.0,202,38.0,69,3.0,75,0.02157109333863029,0.0,3.7,3203.587785,809.0,2,148512,True,3203.587785,809.0,0.0,1
1344.0,14.59379616,81,108,0,7,28.0,618,11.0,45,11.0,80,0.0,0.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
3944.0,16.91172914,113,209,13,4,43.0,1309,26.0,69,23.0,180,0.0,3.0,4.7,0.0,0.0,0,0,True,0.0,0.0,0.0,0
966.0,16.09596929,92,61,14,3,62.0,958,39.0,66,9.0,160,0.0,2.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2035.0,17.70020534,159,158,0,10,81.0,2070,55.0,138,21.0,279,0.017645015257145923,5.0,4.6,1974.159597,571.0,2,111881,True,1974.159597,571.0,0.0,0
2405.0,25.44940867,165,158,0,3,0.0,0,0.0,0,11.0,0,0.0,0.0,0.0,40244.28,3479.0,0,0,False,0.0,0.0,0.01043443224601899,0
3437.0,18.84677419,71,128,11,11,0.0,0,0.0,0,19.0,0,0.0,0.0,0.0,63978.2,5744.0,0,0,True,0.0,0.0,0.009701795595400388,1
1013.0,33.40453939,125,75,8,10,150.0,4084,123.0,339,27.0,650,0.0,7.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
2190.0,14.87757202,141,123,16,11,104.0,2706,74.0,213,8.0,424,0.0,0.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
